from_node,to_node,distance_m,road_type,max_speed_kmh,oneway
10262015614,6436636038,18.23,residential,30,0
6436636038,10262015614,18.23,residential,30,0
6436636038,9862068919,26.14,residential,30,0
9862068919,6436636038,26.14,residential,30,0
9862068919,10616921928,27.40,residential,30,0
10616921928,9862068919,27.40,residential,30,0
6436636042,10262015610,70.54,residential,30,0
10262015610,6436636042,70.54,residential,30,0
10262015610,6436636040,71.95,residential,30,0
6436636040,10262015610,71.95,residential,30,0
6436636040,6436636041,54.01,residential,30,0
6436636041,6436636040,54.01,residential,30,0
6436636045,9868064661,36.56,residential,30,0
9868064661,6436636045,36.56,residential,30,0
9868064661,6436636042,24.99,residential,30,0
6436636042,9868064661,24.99,residential,30,0
6436636042,10261971385,19.02,residential,30,0
10261971385,6436636042,19.02,residential,30,0
10261971385,6436636044,18.91,residential,30,0
6436636044,10261971385,18.91,residential,30,0
6436636044,10616921931,63.89,residential,30,0
10616921931,6436636044,63.89,residential,30,0
4231806597,11176302399,30.25,residential,30,0
11176302399,4231806597,30.25,residential,30,0
11176302399,1811703524,4.59,residential,30,0
1811703524,11176302399,4.59,residential,30,0
6436643083,6436643079,21.21,residential,30,0
6436643079,6436643083,21.21,residential,30,0
6436643079,9861753627,5.02,residential,30,0
9861753627,6436643079,5.02,residential,30,0
9861753627,10261841019,3.21,residential,30,0
10261841019,9861753627,3.21,residential,30,0
10261841019,9861753626,3.03,residential,30,0
9861753626,10261841019,3.03,residential,30,0
9861753626,6436643078,5.65,residential,30,0
6436643078,9861753626,5.65,residential,30,0
6436643078,6436643077,15.04,residential,30,0
6436643077,6436643078,15.04,residential,30,0
6436643077,9861753628,6.89,residential,30,0
9861753628,6436643077,6.89,residential,30,0
9861753628,6436643076,5.13,residential,30,0
6436643076,9861753628,5.13,residential,30,0
6436643076,6436643075,14.99,residential,30,0
6436643075,6436643076,14.99,residential,30,0
6436643075,9861753629,4.01,residential,30,0
9861753629,6436643075,4.01,residential,30,0
9861753629,6436643074,4.14,residential,30,0
6436643074,9861753629,4.14,residential,30,0
6436643074,9861753630,7.03,residential,30,0
9861753630,6436643074,7.03,residential,30,0
9861753630,9861753631,3.22,residential,30,0
9861753631,9861753630,3.22,residential,30,0
9861753631,6436643073,2.87,residential,30,0
6436643073,9861753631,2.87,residential,30,0
6436643073,6436643072,15.86,residential,30,0
6436643072,6436643073,15.86,residential,30,0
6436643072,9861753633,2.67,residential,30,0
9861753633,6436643072,2.67,residential,30,0
9861753633,9861753634,2.13,residential,30,0
9861753634,9861753633,2.13,residential,30,0
9861753634,9861753632,2.58,residential,30,0
9861753632,9861753634,2.58,residential,30,0
9861753632,6436643071,31.23,residential,30,0
6436643071,9861753632,31.23,residential,30,0
6110396104,6436643491,6.83,residential,30,0
6436643491,6110396104,6.83,residential,30,0
6436643491,6436643490,12.60,residential,30,0
6436643490,6436643491,12.60,residential,30,0
6436643490,6436643489,11.95,residential,30,0
6436643489,6436643490,11.95,residential,30,0
6436643489,6436643488,11.06,residential,30,0
6436643488,6436643489,11.06,residential,30,0
6436643488,6436643487,6.98,residential,30,0
6436643487,6436643488,6.98,residential,30,0
6436643487,10261841014,11.96,residential,30,0
10261841014,6436643487,11.96,residential,30,0
10261841014,6436643486,32.63,residential,30,0
6436643486,10261841014,32.63,residential,30,0
6436643486,6436643485,5.37,residential,30,0
6436643485,6436643486,5.37,residential,30,0
6436643485,6436643084,7.55,residential,30,0
6436643084,6436643485,7.55,residential,30,0
6436643084,6436643083,9.86,residential,30,0
6436643083,6436643084,9.86,residential,30,0
6436643083,6436643082,5.41,residential,30,0
6436643082,6436643083,5.41,residential,30,0
6436643082,9861753637,3.55,residential,30,0
9861753637,6436643082,3.55,residential,30,0
9861753637,9861753638,12.76,residential,30,0
9861753638,9861753637,12.76,residential,30,0
9861753638,6436643081,3.63,residential,30,0
6436643081,9861753638,3.63,residential,30,0
6436643081,9861753635,2.93,residential,30,0
9861753635,6436643081,2.93,residential,30,0
9861753635,9861753636,3.41,residential,30,0
9861753636,9861753635,3.41,residential,30,0
9861753636,6436643080,104.56,residential,30,0
6436643080,9861753636,104.56,residential,30,0
6110396106,6436643492,4.54,residential,30,0
6436643492,6110396106,4.54,residential,30,0
6436643492,6436643493,6.92,residential,30,0
6436643493,6436643492,6.92,residential,30,0
6436643493,6436643494,6.63,residential,30,0
6436643494,6436643493,6.63,residential,30,0
6436643494,6436643495,4.53,residential,30,0
6436643495,6436643494,4.53,residential,30,0
6436643495,6436643496,6.02,residential,30,0
6436643496,6436643495,6.02,residential,30,0
6436643496,6436643497,4.43,residential,30,0
6436643497,6436643496,4.43,residential,30,0
6436643497,6436643498,4.11,residential,30,0
6436643498,6436643497,4.11,residential,30,0
6436643498,6436643499,6.21,residential,30,0
6436643499,6436643498,6.21,residential,30,0
6436643499,6436643500,10.82,residential,30,0
6436643500,6436643499,10.82,residential,30,0
6436643500,6436643501,7.42,residential,30,0
6436643501,6436643500,7.42,residential,30,0
6436643501,10261840108,1.96,residential,30,0
10261840108,6436643501,1.96,residential,30,0
10261840108,6436643502,6.04,residential,30,0
6436643502,10261840108,6.04,residential,30,0
6436643502,6436643503,3.77,residential,30,0
6436643503,6436643502,3.77,residential,30,0
6436643503,6436643504,3.50,residential,30,0
6436643504,6436643503,3.50,residential,30,0
6436643504,6436643505,4.54,residential,30,0
6436643505,6436643504,4.54,residential,30,0
6436643505,6436643506,5.24,residential,30,0
6436643506,6436643505,5.24,residential,30,0
6436643506,6436643507,7.51,residential,30,0
6436643507,6436643506,7.51,residential,30,0
6436643507,6436643508,5.97,residential,30,0
6436643508,6436643507,5.97,residential,30,0
6436643508,6436643509,6.46,residential,30,0
6436643509,6436643508,6.46,residential,30,0
6436643509,6436643510,13.68,residential,30,0
6436643510,6436643509,13.68,residential,30,0
6436643510,6436643511,8.03,residential,30,0
6436643511,6436643510,8.03,residential,30,0
6436643511,6436784632,8.30,residential,30,0
6436784632,6436643511,8.30,residential,30,0
6436784632,6436643512,5.05,residential,30,0
6436643512,6436784632,5.05,residential,30,0
6436643512,6436643513,13.34,residential,30,0
6436643513,6436643512,13.34,residential,30,0
6436643513,9861753644,16.19,residential,30,0
9861753644,6436643513,16.19,residential,30,0
9861753644,6436643514,7.05,residential,30,0
6436643514,9861753644,7.05,residential,30,0
6436643514,6436643515,5.79,residential,30,0
6436643515,6436643514,5.79,residential,30,0
6436643515,10261841012,2.60,residential,30,0
10261841012,6436643515,2.60,residential,30,0
10261841012,6436643516,10.78,residential,30,0
6436643516,10261841012,10.78,residential,30,0
6436643516,9861753645,4.78,residential,30,0
9861753645,6436643516,4.78,residential,30,0
9861753645,9861753646,4.45,residential,30,0
9861753646,9861753645,4.45,residential,30,0
9861753646,6436643517,10.71,residential,30,0
6436643517,9861753646,10.71,residential,30,0
6436643517,9861753647,7.23,residential,30,0
9861753647,6436643517,7.23,residential,30,0
9861753647,9861753648,5.71,residential,30,0
9861753648,9861753647,5.71,residential,30,0
9861753648,9861753649,5.49,residential,30,0
9861753649,9861753648,5.49,residential,30,0
9861753649,10261840097,2.20,residential,30,0
10261840097,9861753649,2.20,residential,30,0
10261840097,6436643518,3.09,residential,30,0
6436643518,10261840097,3.09,residential,30,0
6436643518,9861753650,5.50,residential,30,0
9861753650,6436643518,5.50,residential,30,0
9861753650,6436643519,6.97,residential,30,0
6436643519,9861753650,6.97,residential,30,0
6436643519,6436643520,19.73,residential,30,0
6436643520,6436643519,19.73,residential,30,0
6436658262,6436658260,81.12,residential,30,0
6436658260,6436658262,81.12,residential,30,0
943831370,6436658264,19.27,residential,30,0
6436658264,943831370,19.27,residential,30,0
6436658264,6436658263,12.91,residential,30,0
6436658263,6436658264,12.91,residential,30,0
6436658263,6436658262,10.02,residential,30,0
6436658262,6436658263,10.02,residential,30,0
6436658262,6436658261,23.22,residential,30,0
6436658261,6436658262,23.22,residential,30,0
6436675439,6436675438,33.10,residential,30,0
6436675438,6436675439,33.10,residential,30,0
6436675438,6436675437,18.09,residential,30,0
6436675437,6436675438,18.09,residential,30,0
6436675437,6436675436,8.49,residential,30,0
6436675436,6436675437,8.49,residential,30,0
6436675436,6436675435,8.53,residential,30,0
6436675435,6436675436,8.53,residential,30,0
6436675435,6436675434,8.03,residential,30,0
6436675434,6436675435,8.03,residential,30,0
6436675434,6436675433,10.01,residential,30,0
6436675433,6436675434,10.01,residential,30,0
6436675433,267259963,4.46,residential,30,0
267259963,6436675433,4.46,residential,30,0
6436685293,6436685290,27.10,residential,30,0
6436685290,6436685293,27.10,residential,30,0
6436685296,6436685295,9.60,residential,30,0
6436685295,6436685296,9.60,residential,30,0
6436685295,6436685294,42.19,residential,30,0
6436685294,6436685295,42.19,residential,30,0
6436685294,10262376352,47.53,residential,30,0
10262376352,6436685294,47.53,residential,30,0
10262376352,6436685293,30.93,residential,30,0
6436685293,10262376352,30.93,residential,30,0
6436685293,11980204977,29.11,residential,30,0
11980204977,6436685293,29.11,residential,30,0
1549892467,10261859803,21.25,residential,30,0
10261859803,1549892467,21.25,residential,30,0
10261859803,6436690026,18.75,residential,30,0
6436690026,10261859803,18.75,residential,30,0
6436690026,6436690025,13.46,residential,30,0
6436690025,6436690026,13.46,residential,30,0
6436690025,9861700975,8.14,residential,30,0
9861700975,6436690025,8.14,residential,30,0
9861700975,6436690030,8.18,residential,30,0
6436690030,9861700975,8.18,residential,30,0
6436690030,9861700974,7.20,residential,30,0
9861700974,6436690030,7.20,residential,30,0
9861700974,6436690024,8.87,residential,30,0
6436690024,9861700974,8.87,residential,30,0
6436690024,6436690027,10.56,residential,30,0
6436690027,6436690024,10.56,residential,30,0
6436690027,9861700973,11.49,residential,30,0
9861700973,6436690027,11.49,residential,30,0
9861700973,6436690028,9.51,residential,30,0
6436690028,9861700973,9.51,residential,30,0
6436690028,9861700972,8.73,residential,30,0
9861700972,6436690028,8.73,residential,30,0
9861700972,9861741335,4.26,residential,30,0
9861741335,9861700972,4.26,residential,30,0
9861741335,6436690029,3.66,residential,30,0
6436690029,9861741335,3.66,residential,30,0
6436690029,10261859776,35.13,residential,30,0
10261859776,6436690029,35.13,residential,30,0
10261859776,1764176539,15.14,residential,30,0
1764176539,10261859776,15.14,residential,30,0
6436726990,6436823999,85.86,residential,30,0
6436823999,6436726990,85.86,residential,30,0
6436823999,6436726989,100.14,residential,30,0
6436726989,6436823999,100.14,residential,30,0
6436726989,9865224314,113.68,residential,30,0
9865224314,6436726989,113.68,residential,30,0
9865224314,6436726988,31.62,residential,30,0
6436726988,9865224314,31.62,residential,30,0
6436726988,6436726987,156.74,residential,30,0
6436726987,6436726988,156.74,residential,30,0
6436726987,9861821131,26.11,residential,30,0
9861821131,6436726987,26.11,residential,30,0
9861821131,6436726986,15.85,residential,30,0
6436726986,9861821131,15.85,residential,30,0
6436726986,6436726985,13.70,residential,30,0
6436726985,6436726986,13.70,residential,30,0
6436726985,6436726884,13.93,residential,30,0
6436726884,6436726985,13.93,residential,30,0
6436726884,6436726883,13.81,residential,30,0
6436726883,6436726884,13.81,residential,30,0
6436726883,6436726882,16.45,residential,30,0
6436726882,6436726883,16.45,residential,30,0
6436726882,6436726881,9.43,residential,30,0
6436726881,6436726882,9.43,residential,30,0
6436726881,9861821130,10.77,residential,30,0
9861821130,6436726881,10.77,residential,30,0
9861821130,6436726880,19.92,residential,30,0
6436726880,9861821130,19.92,residential,30,0
6436726880,10261758301,20.15,residential,30,0
10261758301,6436726880,20.15,residential,30,0
10261758301,6436726878,10.91,residential,30,0
6436726878,10261758301,10.91,residential,30,0
6436726997,6436726996,10.32,residential,30,1
6436726996,6436726995,6.86,residential,30,1
6436726995,9861821193,3.79,residential,30,1
9861821193,6436726994,3.81,residential,30,1
6436726994,6436727000,4.02,residential,30,1
6436727000,6436726993,13.16,residential,30,1
6436726993,9861821192,5.88,residential,30,1
9861821192,6436726992,4.75,residential,30,1
6436726992,6436726991,5.99,residential,30,1
6436726991,6436726990,8.53,residential,30,1
6436339427,6436726999,30.73,residential,30,0
6436726999,6436339427,30.73,residential,30,0
6436726999,9861821195,19.50,residential,30,0
9861821195,6436726999,19.50,residential,30,0
9861821195,6436726998,17.43,residential,30,0
6436726998,9861821195,17.43,residential,30,0
6436726998,6436726997,32.53,residential,30,0
6436726997,6436726998,32.53,residential,30,0
6436726990,6436726997,41.14,residential,30,0
6436726997,6436726990,41.14,residential,30,0
4231806596,6436763711,73.81,residential,30,0
6436763711,4231806596,73.81,residential,30,0
6436763711,10261860110,1.31,residential,30,0
10261860110,6436763711,1.31,residential,30,0
10261860110,9861753620,1.68,residential,30,0
9861753620,10261860110,1.68,residential,30,0
9861753620,9861753621,2.50,residential,30,0
9861753621,9861753620,2.50,residential,30,0
9861753621,6436763710,3.06,residential,30,0
6436763710,9861753621,3.06,residential,30,0
6436763710,11625856976,76.66,residential,30,0
11625856976,6436763710,76.66,residential,30,0
11625856976,6436763709,6.51,residential,30,0
6436763709,11625856976,6.51,residential,30,0
6436786515,10261816186,40.46,residential,30,0
10261816186,6436786515,40.46,residential,30,0
10261816186,10261816185,32.74,residential,30,0
10261816185,10261816186,32.74,residential,30,0
10261816185,10261816187,31.87,residential,30,0
10261816187,10261816185,31.87,residential,30,0
10261816187,6436786517,95.65,residential,30,0
6436786517,10261816187,95.65,residential,30,0
6436786523,10261816192,33.66,residential,30,0
10261816192,6436786523,33.66,residential,30,0
10261816192,6436786522,18.50,residential,30,0
6436786522,10261816192,18.50,residential,30,0
6436786522,9861987668,3.84,residential,30,0
9861987668,6436786522,3.84,residential,30,0
9861987668,9861987667,4.07,residential,30,0
9861987667,9861987668,4.07,residential,30,0
9861987667,6436786521,5.09,residential,30,0
6436786521,9861987667,5.09,residential,30,0
6436786521,6436786520,9.20,residential,30,0
6436786520,6436786521,9.20,residential,30,0
6436786520,6436786519,3.93,residential,30,0
6436786519,6436786520,3.93,residential,30,0
6436786519,6436786518,22.15,residential,30,0
